BK;WE;Objekt-Nr;Objekt-Bez.;aus SAP;Land;PLZ;Ort;Straße;Rahmenplanstrecke;Bahnhof;Bahnhofskategorie;Streckennummer;km von;km bis;Betriebsstelle;Region/Standort;BLM;Objektbetreuer
8300;1280511;21408;VS_Allerheiligen-Mürzhofen (Ki  H1);ja;AT;8643;Allerheiligen/Mürztal;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Allerheiligen-Mürzhofen;Kategorie 6;8051 - GRENZE REGION(KM 123,805) - BR;144,216;144,216;Allerheiligen-Mürzhofen;IMM Steiermark (Graz);Schoeggl Johann;Fuehrer Otto
8300;1280511;21409;VS_St.Marein-St.Lorenzen (Mas);ja;AT;8641;Marein/St. Lorenzen;;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Marein-St.Lorenzen;Kategorie 5;8051 - GRENZE REGION(KM 123,805) - BR;146,694;146,694;Marein-St.Lorenzen;IMM Steiermark (Graz);Schoeggl Johann;Fuehrer Otto
8300;1186051;21410;VS_Kapfenberg (Ka);ja;AT;8605;Kapfenberg;Bahnhofstraße 5;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Kapfenberg;Kategorie 4;8051 - GRENZE REGION(KM 123,805) - BR;153,645;153,645;Kapfenberg;IMM Steiermark (Graz);Schoeggl Johann;Fuehrer Otto
8300;1186001;21411;VS_Bruck a.d.Mur (in Bm) (Bm);ja;AT;8600;Bruck/Mur;Bahnhofstraße 22;019 - Wiener Neustadt Hbf (e) - Bruck a.d.M. (e);Bruck a.d.Mur;Kategorie 2;8051 - GRENZE REGION(KM 123,805) - BR;157,858;157,858;Bruck a.d.Mur (in Bm);IMM Steiermark (Graz);Schoeggl Johann;Rechberger Rosemarie
8300;1280521;21412;VS_Pernegg (Pn);ja;AT;8132;Pernegg;;020 - Bruck a.d.M. (a) - Graz Hbf (e);Pernegg;Kategorie 6;8052 - BRUCK A.D.MUR (A) - GRAZ HBF.(;167,581;167,581;Pernegg;IMM Steiermark (Graz);Schoeggl Johann;Rechberger Rosemarie
8300;1280521;21413;VS_Mixnitz-Bärenschützklamm (Mx);ja;AT;8132;Mixnitz;;020 - Bruck a.d.M. (a) - Graz Hbf (e);Mixnitz-Bärenschützklamm;Kategorie 6;8052 - BRUCK A.D.MUR (A) - GRAZ HBF.(;171,011;171,011;Mixnitz-Bärenschützklamm;IMM Steiermark (Graz);Schoeggl Johann;Rechberger Rosemarie
8300;1280521;21414;VS_Frohnleiten (in Fro) (Fro);ja;AT;8130;Frohnleiten;Mauritzenerstraße 15;020 - Bruck a.d.M. (a) - Graz Hbf (e);Frohnleiten;Kategorie 4;8052 - BRUCK A.D.MUR (A) - GRAZ HBF.(;183,022;183,022;Frohnleiten;IMM Steiermark (Graz);Schoeggl Johann;Rechberger Rosemarie
8300;1280521;21415;VS_Peggau-Deutschfeistritz (Pg);ja;AT;8120;Peggau;;020 - Bruck a.d.M. (a) - Graz Hbf (e);Peggau-Deutschfeistritz;Kategorie 5;8052 - BRUCK A.D.MUR (A) - GRAZ HBF.(;190,814;190,814;Peggau-Deutschfeistritz;IMM Steiermark (Graz);Schoeggl Johann;Rechberger Rosemarie
8300;1280521;21417;VS_Gratwein-Gratkorn (Gw);ja;AT;8112;Gratwein;;020 - Bruck a.d.M. (a) - Graz Hbf (e);Gratwein-Gratkorn;Kategorie 5;8052 - BRUCK A.D.MUR (A) - GRAZ HBF.(;200,71;200,71;Gratwein-Gratkorn;IMM Steiermark (Graz);Schoeggl Johann;Rechberger Rosemarie
8300;1280521;21418;VS_Judendorf-Straßengel (Gw  H1);ja;AT;8111;Judendorf/Strassengel;;020 - Bruck a.d.M. (a) - Graz Hbf (e);Judendorf-Straßengel;Kategorie 5;8052 - BRUCK A.D.MUR (A) - GRAZ HBF.(;202,755;202,755;Judendorf-Straßengel;IMM Steiermark (Graz);Schoeggl Johann;Rechberger Rosemarie
8300;1180201;21419;VS_Graz Hbf (in G) (G);ja;AT;8020;Graz;Europaplatz 4;020 - Bruck a.d.M. (a) - Graz Hbf (e);Graz Hbf;Kategorie 1;8052 - BRUCK A.D.MUR (A) - GRAZ HBF.(;211,355;211,355;Graz Hbf (in G);IMM Steiermark (Graz);Mauthner-Tarkusch Martina;Jazbec Ambros
8300;1180201;21420;VS_Graz Puntigam (Pu);ja;AT;8055;Graz Puntigam;;021 - Graz Hbf (a) - Staatsgrenze n. Spielfeld-Straß;Graz Puntigam;Kategorie 5;8053 - GRAZ HBF. (A) - PUNTIGAM (E);216,158;216,158;Graz Puntigam;IMM Steiermark (Graz);Mauthner-Tarkusch Martina;Jeindl Franz
8300;1270611;21421;VS_Dorfgastein (Dg);ja;AT;5630;Dorfgastein;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Dorfgastein;Kategorie 6;8062 - ABZW.LOIFARN 1 (E) - ABZW.BAD;14,313;14,313;Dorfgastein;IMM Salzburg (Salzburg);Eisl Harald;Lainer Gerhard
8300;1270611;21422;VS_Bad Hofgastein (Hg);ja;AT;5630;Bad Hofgastein;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Bad Hofgastein;Kategorie 6;8062 - ABZW.LOIFARN 1 (E) - ABZW.BAD;19,281;19,281;Bad Hofgastein;IMM Salzburg (Salzburg);Eisl Harald;Lainer Gerhard
8300;1198221;21424;VS_Mallnitz-Obervellach (in Ma) (Ma);ja;AT;9822;Mallnitz;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Mallnitz-Obervellach;Kategorie 5;8064 - BÖCKSTEIN (E) - MALLNITZ=OBERV;45,932;45,932;Mallnitz-Obervellach (in Ma);IMM Kärnten/Osttirol  (Villach);Moser Hermann;Schoerghofer Klaus
8300;1280651;21426;VS_Oberfalkenstein (Ma  H1);ja;AT;9816;Oberfalkenstein;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Oberfalkenstein;Kategorie 6;8066 - ÜST.MALLNITZ (A) - SPITTAL=MIL;55,819;55,819;Oberfalkenstein;IMM Kärnten/Osttirol  (Villach);Moser Hermann;Schoerghofer Klaus
8300;1280651;21427;VS_Penk (Pk);ja;AT;9816;Penk;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Penk;Kategorie 6;8066 - ÜST.MALLNITZ (A) - SPITTAL=MIL;58,417;58,417;Penk;IMM Kärnten/Osttirol  (Villach);Moser Hermann;Schoerghofer Klaus
8300;1280651;21428;VS_Kolbnitz (Kl);ja;AT;9815;Kolbnitz;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Kolbnitz;Kategorie 6;8066 - ÜST.MALLNITZ (A) - SPITTAL=MIL;64,79;64,79;Kolbnitz;IMM Kärnten/Osttirol  (Villach);Moser Hermann;Schoerghofer Klaus
8300;1198001;21429;VS_Mühldorf-Möllbrücke (Kl  H1);ja;AT;9814;Mühldorf;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Mühldorf-Möllbrücke;Kategorie 6;8066 - ÜST.MALLNITZ (A) - SPITTAL=MIL;69,36;69,36;Mühldorf-Möllbrücke;IMM Kärnten/Osttirol  (Villach);Moser Hermann;Schoerghofer Klaus
8300;1198001;21430;VS_Pusarnitz (in Uz) (Uz);ja;AT;9812;Pusarnitz;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Pusarnitz;Kategorie 6;8066 - ÜST.MALLNITZ (A) - SPITTAL=MIL;72,777;72,777;Pusarnitz (in Uz);IMM Kärnten/Osttirol  (Villach);Moser Hermann;Schoerghofer Klaus
8300;1195001;21431;VS_Villach Hbf (in Vb) (Vb);ja;AT;9500;Villach;Bahnhofplatz 1;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Villach Hbf;Kategorie 2;8134 - KLAGENFURT HBF. (E) - VILLACH;164,264;164,264;Villach Hbf (in Vb);IMM Kärnten/Osttirol  (Villach);Zussner Peter;Brandauer Christian
8300;1280672;21432;VS_Gummern (Gu);ja;AT;9722;Gummern;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Gummern;Kategorie X;8067 - SPITTAL=MILLSTÄTTERSEE (E) - V;172,799;172,799;Gummern;IMM Kärnten/Osttirol  (Villach);Zussner Peter;Krierer Andreas
8300;1280672;21433;VS_Puch (Pf  H3);ja;AT;9722;Puch;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Puch;Kategorie 6;8067 - SPITTAL=MILLSTÄTTERSEE (E) - V;174,013;174,013;Puch;IMM Kärnten/Osttirol  (Villach);Zussner Peter;Krierer Andreas
8300;1280672;21434;VS_Weissenstein-Kellerberg (Pf  H2A);ja;AT;9721;Weißenstein;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Weissenstein-Kellerberg;Kategorie 6;8067 - SPITTAL=MILLSTÄTTERSEE (E) - V;177,688;177,688;Weissenstein-Kellerberg;IMM Kärnten/Osttirol  (Villach);Zussner Peter;Krierer Andreas
8300;1280672;21435;VS_Paternion-Feistritz (in Pf) (Pf);ja;AT;9710;Paternion Feistritz;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Paternion-Feistritz (in Pf);Kategorie 5;8067 - SPITTAL=MILLSTÄTTERSEE (E) - V;183,163;183,163;Paternion-Feistritz (in Pf);IMM Kärnten/Osttirol  (Villach);Zussner Peter;Krierer Andreas
8300;1280672;21436;VS_Markt Paternion (Ro  H2);ja;AT;9710;Paternion Feistritz;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Markt Paternion;Kategorie 6;8067 - SPITTAL=MILLSTÄTTERSEE (E) - V;185,684;185,684;Markt Paternion;IMM Kärnten/Osttirol  (Villach);Zussner Peter;Krierer Andreas
8300;1280672;21437;VS_Ferndorf (Ro  H1);ja;AT;9702;Ferndorf;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Ferndorf;Kategorie 6;8067 - SPITTAL=MILLSTÄTTERSEE (E) - V;187;187;Ferndorf;IMM Kärnten/Osttirol  (Villach);Zussner Peter;Krierer Andreas
8300;1280672;21438;VS_Rothenthurn (Ro);ja;AT;9701;Rothenthurn;;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Rothenthurn;Kategorie 6;8067 - SPITTAL=MILLSTÄTTERSEE (E) - V;191,71;191,71;Rothenthurn;IMM Kärnten/Osttirol  (Villach);Zussner Peter;Krierer Andreas
8300;1198001;21439;VS_Spittal-Millstättersee (Stt);ja;AT;9800;Spittal a.d. Drau;Südtiroler Platz 4;014 - Schwarzach-St.Veit (a) - Villach Hbf (a);Spittal-Millstättersee;Kategorie 3;8067 - SPITTAL=MILLSTÄTTERSEE (E) - V;200,135;200,135;Spittal-Millstättersee;IMM Kärnten/Osttirol  (Villach);Moser Hermann;Schoerghofer Klaus
8300;1281301;21443;VS_Niklasdorf (Ni);ja;AT;8712;Niklasdorf;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Niklasdorf;Kategorie 6;8130 - BRUCK A.D.MUR (A) - ABZW.ST.MI;11,13;11,13;Niklasdorf;IMM Steiermark (Graz);Schuiki Birgit;Schneider Robert
8300;1187001;21444;VS_Leoben Hbf (in Leb) (Leb);ja;AT;8700;Leoben;Bahnhofplatz 4;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Leoben Hbf;Kategorie 4;8130 - BRUCK A.D.MUR (A) - ABZW.ST.MI;16,498;16,498;Leoben Hbf (in Leb);IMM Steiermark (Graz);Schuiki Birgit;Schneider Robert
8300;1281311;21445;VS_Kraubath (Kra);ja;AT;8720;Kraubath;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Kraubath;Kategorie 6;8131 - ABZW.ST.MICHAEL OST (E) - UNZM;209,918;209,918;Kraubath;IMM Steiermark (Graz);Wurster Uwe;Strahlhofer Hubert
8300;1281311;21447;VS_Fentsch-St.Lorenzen (Fes);ja;AT;8715;Fentsch/St. Lorenzen;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Fentsch-St.Lorenzen;Kategorie 6;8131 - ABZW.ST.MICHAEL OST (E) - UNZM;218,336;218,336;Fentsch-St.Lorenzen;IMM Steiermark (Graz);Wurster Uwe;Strahlhofer Hubert
8300;1187201;21448;VS_Knittelfeld (Kd);ja;AT;8720;Knittelfeld;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Knittelfeld;Kategorie 5;8131 - ABZW.ST.MICHAEL OST (E) - UNZM;224,684;224,684;Knittelfeld;IMM Steiermark (Graz);Wurster Uwe;Strahlhofer Hubert
8300;1281312;21449;VS_Spielberg (Kd  H1);ja;AT;8720;Spielberg;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Spielberg;Kategorie 6;8131 - ABZW.ST.MICHAEL OST (E) - UNZM;228,557;228,557;Spielberg;IMM Steiermark (Graz);Wurster Uwe;Strahlhofer Hubert
8300;1187202;21450;VS_Zeltweg (Zg);ja;AT;8740;Zeltweg;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Zeltweg;Kategorie 5;8131 - ABZW.ST.MICHAEL OST (E) - UNZM;232,351;232,351;Zeltweg;IMM Steiermark (Graz);Wurster Uwe;Friedl Josef
8300;1187501;21451;VS_Judenburg (Jg);ja;AT;8750;Judenburg;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Judenburg;Kategorie 5;8131 - ABZW.ST.MICHAEL OST (E) - UNZM;239,76;239,76;Judenburg;IMM Steiermark (Graz);Wurster Uwe;Friedl Josef
8300;1281314;21452;VS_Thalheim-Pöls (Tel);ja;AT;8761;Thalheim Pöls;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Thalheim-Pöls;Kategorie 6;8131 - ABZW.ST.MICHAEL OST (E) - UNZM;246,225;246,225;Thalheim-Pöls;IMM Steiermark (Graz);Wurster Uwe;Friedl Josef
8300;1281314;21453;VS_St.Georgen ob Judenburg (Tel H1);ja;AT;8756;St. Georgen ob Jdbg;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);St.Georgen ob Judenburg;Kategorie 6;8131 - ABZW.ST.MICHAEL OST (E) - UNZM;253,765;253,765;St.Georgen ob Judenburg;IMM Steiermark (Graz);Wurster Uwe;Friedl Josef
8300;1188001;21454;VS_Unzmarkt (Um);ja;AT;8800;Unzmark;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Unzmarkt;Kategorie 5;8132 - UNZMARKT (E) - ST.VEIT A.D.GLA;258,695;258,695;Unzmarkt;IMM Steiermark (Graz);Wurster Uwe;Friedl Josef
8300;1281321;21455;VS_Scheifling (Sf);ja;AT;8811;Scheifling;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Scheifling;Kategorie 6;8132 - UNZMARKT (E) - ST.VEIT A.D.GLA;265,691;265,691;Scheifling;IMM Steiermark (Graz);Wurster Uwe;Friedl Josef
8300;1281321;21456;VS_Mariahof-St.Lambrecht (Mah);ja;AT;8812;Mariahof;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Mariahof-St.Lambrecht;Kategorie 6;8132 - UNZMARKT (E) - ST.VEIT A.D.GLA;273,774;273,774;Mariahof-St.Lambrecht;IMM Steiermark (Graz);Wurster Uwe;Friedl Josef
8300;1281321;21457;VS_Neumarkt in Steiermark (Nes);ja;AT;8820;Neumarkt/Stmk;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Neumarkt in Steiermark;Kategorie 6;8132 - UNZMARKT (E) - ST.VEIT A.D.GLA;278,78;278,78;Neumarkt in Steiermark;IMM Steiermark (Graz);Wurster Uwe;Friedl Josef
8300;1281322;21459;VS_Friesach (Fi);ja;AT;9360;Friesach;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Friesach;Kategorie 5;8132 - UNZMARKT (E) - ST.VEIT A.D.GLA;295,256;295,256;Friesach;IMM Kärnten/Osttirol  (Villach);Soldo Dragan;Kanovnik Andreas
8300;1281322;21462;VS_Treibach-Althofen (Tr);ja;AT;9330;Treibach Althofen;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Treibach-Althofen;Kategorie 5;8132 - UNZMARKT (E) - ST.VEIT A.D.GLA;306,062;306,062;Treibach-Althofen;IMM Kärnten/Osttirol  (Villach);Soldo Dragan;Kanovnik Andreas
8300;1281322;21463;VS_Passering (Tr  H2);ja;AT;9321;Passering;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Passering;Kategorie 6;8132 - UNZMARKT (E) - ST.VEIT A.D.GLA;313,825;313,825;Passering;IMM Kärnten/Osttirol  (Villach);Soldo Dragan;Kanovnik Andreas
8300;1193141;21465;VS_Launsdorf-Hochosterwitz (Lad);ja;AT;9314;Launsdorf;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Launsdorf-Hochosterwitz;Kategorie 6;8132 - UNZMARKT (E) - ST.VEIT A.D.GLA;319,493;319,493;Launsdorf-Hochosterwitz;IMM Kärnten/Osttirol  (Villach);Soldo Dragan;Kanovnik Andreas
8300;1193001;21466;VS_St.Veit a.d.Glan (in Vps) (Vps);ja;AT;9300;St. Veit/Glan;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);St.Veit a.d.Glan;Kategorie 4;8132 - UNZMARKT (E) - ST.VEIT A.D.GLA;327,942;327,942;St.Veit a.d.Glan (in Vps);IMM Kärnten/Osttirol  (Villach);Soldo Dragan;Kanovnik Andreas
8300;1193001;21467;VS_Glandorf (Vps H1);ja;AT;9300;Glandorf;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Glandorf;Kategorie 6;8133 - ST.VEIT/GLAN (A) - KLAGENFURT;0,675;0,675;Glandorf;IMM Kärnten/Osttirol  (Villach);Soldo Dragan;Kanovnik Andreas
8300;1281331;21469;VS_Maria Saal (Mal);ja;AT;9063;Maria Saal;;025 - Bruck a.d.M. (a) - Klagenfurt Hbf (a);Maria Saal;Kategorie 6;8133 - ST.VEIT/GLAN (A) - KLAGENFURT;9,228;9,228;Maria Saal;IMM Kärnten/Osttirol  (Villach);Soldo Dragan;Kanovnik Andreas
8300;1190201;21471;VS_Klagenfurt Ostbf (in Kt) (Kto);ja;AT;9020;Klagenfurt;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Klagenfurt Ostbf;Kategorie 6;8133 - ST.VEIT/GLAN (A) - KLAGENFURT;16,773;16,773;Klagenfurt Ostbf (in Kt);IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Schellander Reinhard
8300;1281341;21472;VS_Krumpendorf (Krd);ja;AT;9201;Krumpendorf;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Krumpendorf;Kategorie 6;8134 - KLAGENFURT HBF. (E) - VILLACH;133,257;133,257;Krumpendorf;IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Schellander Reinhard
8300;1281341;21473;VS_Pritschitz (Krd H1);ja;AT;9210;Pritschitz;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Pritschitz;Kategorie 6;8134 - KLAGENFURT HBF. (E) - VILLACH;137,63;137,63;Pritschitz;IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Schellander Reinhard
8300;1281341;21474;VS_Pörtschach am Wörthersee (Pow);ja;AT;9210;Pörtschach;Bahnhofplatz 1;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Pörtschach am Wörthersee;Kategorie 5;8134 - KLAGENFURT HBF. (E) - VILLACH;139,727;139,727;Pörtschach am Wörthersee;IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Schellander Reinhard
8300;1281341;21475;VS_Töschling (Pow H1);ja;AT;9210;Töschling;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Töschling;Kategorie 6;8134 - KLAGENFURT HBF. (E) - VILLACH;142,549;142,549;Töschling;IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Schellander Reinhard
8300;1281341;21476;VS_Velden am Wörthersee (Vel);ja;AT;9220;Velden am Wörthersee;Bahnhofplatz 1;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Velden am Wörthersee;Kategorie 5;8134 - KLAGENFURT HBF. (E) - VILLACH;147,883;147,883;Velden am Wörthersee;IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Schellander Reinhard
8300;1281341;21477;VS_Lind-Rosegg (Vel H1);ja;AT;9220;Lind Rosegg;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Lind-Rosegg;Kategorie 6;8134 - KLAGENFURT HBF. (E) - VILLACH;151,676;151,676;Lind-Rosegg;IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Schellander Reinhard
8300;1281341;21478;VS_Föderlach (Foe);ja;AT;9241;Föderlach;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Föderlach;Kategorie 5;8134 - KLAGENFURT HBF. (E) - VILLACH;155,036;155,036;Föderlach;IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Schellander Reinhard
8300;1195001;21479;VS_Villach Seebach (Foe H1);ja;AT;9523;Villach Seebach;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Villach Seebach;Kategorie 6;8134 - KLAGENFURT HBF. (E) - VILLACH;162,34;162,34;Villach Seebach;IMM Kärnten/Osttirol  (Villach);Zussner Peter;Moedritscher Christoph
8300;1195001;21480;VS_Villach Warmbad (Vf  H1);ja;AT;9500;Villach Warmbad;;015 - Villach Süd Gvbf (a) - Staatsgrenze n. Rosenbach;Villach Warmbad;Kategorie 6;8136 - VILLACH WESTBF. (E) - ARNOLDST;381,682;381,682;Villach Warmbad;IMM Kärnten/Osttirol  (Villach);Zussner Peter;Brandauer Christian
8300;1195861;21482;VS_Fürnitz (in Vsv) (Fn);ja;AT;9586;Fürnitz;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Fürnitz;Kategorie 6;8136 - VILLACH WESTBF. (E) - ARNOLDST;386,486;386,486;Fürnitz (in Vsv);IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Plankensteiner Tanja
8300;1195861;21483;VS_Neuhaus a.d.Gail (in Vsv) (Fn  H1);ja;AT;9586;Neuhaus Gail;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Neuhaus a.d.Gail;Kategorie 6;8136 - VILLACH WESTBF. (E) - ARNOLDST;389,422;389,422;Neuhaus a.d.Gail (in Vsv);IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Plankensteiner Tanja
8300;1281361;21484;VS_Pöckau (Vw  H2);ja;AT;9601;Pöckau;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Pöckau;Kategorie 6;8136 - VILLACH WESTBF. (E) - ARNOLDST;392,056;392,056;Pöckau;IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Soldo Bozo
8300;1196011;21485;VS_Arnoldstein (Dr);ja;AT;9601;Arnoldstein;;026 - Klagenfurt Hbf (e) - Staatsgrenze n. Thörl-M.;Arnoldstein;Kategorie 5;8136 - VILLACH WESTBF. (E) - ARNOLDST;394,943;394,943;Arnoldstein;IMM Kärnten/Osttirol  (Villach);Trinker Daniela;Brandauer Christian
8300;1281371;21486;VS_Thörl-Maglern (Th);ja;AT;9602;Thörl/Maglern;;092 - Arnoldstein (a) - Hermagor (e);Thörl-Maglern;Kategorie 6;8137 - ARNOLDSTEIN (A) - STAATSGR. N.;400,182;400,182;Thörl-Maglern;IMM Kärnten/Osttirol  (Villach);Zussner Peter;Moedritscher Christoph
8300;1220531;21503;VS_Pfaffstätten (Bf);ja;AT;2511;Pfaffstätten;Schiestlgasse 1;016 - Wien Hbf (e) - Wiener Neustadt Hbf (a);Pfaffstätten;Kategorie 6;2053 - MÖDLING (E) - LEOBERSDORF (A);24,14;24,14;Pfaffstätten;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Frank Barbara;Maier Manfred
8300;1211241;21579;VS_Guntersdorf (Gud);ja;AT;2042;Guntersdorf;;042 - Floridsdorf (a) - Staatsgrenze n. Unter Retzbach;Guntersdorf;Kategorie 5;1124 - HOLLABRUNN (A) - STAATSGRENZE;62,121;62,121;Guntersdorf;IMM NÖ-West (St. Pölten);Kopitschek Otto;Klaner Gerhard
8300;1230431;21580;VS_Wartberg a.d.Krems (Wak);ja;AT;4552;Wartberg/Krems;;027 - Linz Hbf (a) - Selzthal (a);Wartberg a.d.Krems;Kategorie 5;4044 - WARTBERG/KREMS(E) - ABZW.WARTB;40,321;40,321;Wartberg a.d.Krems;IMM Oberösterreich (Linz);Hasslacher Markus;Himmelbauer Roland1
8300;1271011;21600;VS_Aich im Jauntal (Es  H1);ja;AT;9113;Granitztal;;089 - Zeltweg (a) - Bleiburg (a);Aich im Jauntal;Kategorie 6;7101 - ST.PAUL (E) - BLEIBURG (A);78,671;78,671;Aich im Jauntal;IMM Kärnten/Osttirol  (Villach);Treiber Siegfried;Widmann Daniel
8300;1255211;21623;VS_Ulrichsbrücke-Füssen (Rt  H3);ja;AT;6600;Pflach;;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Ulrichsbrücke-Füssen;Kategorie 6;5522 - REUTTE IN TIROL (A) - STAATSGR;6,2;6,2;Ulrichsbrücke-Füssen;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1255211;21624;VS_Musau (Rt  H2);ja;AT;6600;Pflach;;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Musau;Kategorie 6;5522 - REUTTE IN TIROL (A) - STAATSGR;7,629;7,629;Musau;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1255211;21625;VS_Reutte in Tirol Schulzentrum (Bch H4);ja;AT;6600;Reutte;;085 - Staatsgr. n. Ehrwald Zugspitzbahn - Staatsgrenze n. Schönbichl;Reutte in Tirol Schulzentrum;Kategorie 6;5521 - STAATSGR. N.EHRWALD=ZUGSPITZB.;0,5;0,5;Reutte in Tirol Schulzentrum;IMM Tirol/Vorarlberg (Innsbruck);Watzdorf Joachim;Wilhelmer Erwin
8300;1255112;21626;VS_Gießenbach (Set K1);ja;AT;6108;Scharnitz;;084 - Innsbruck Westbf (a) - Staatsgrenze n. Scharnitz;Gießenbach;Kategorie 6;5511 - INNSBRUCK WESTBF.(A) - STAATSG;29,226;29,226;Gießenbach;IMM Tirol/Vorarlberg (Innsbruck);Fellinger Guenter;Steffan Bernhard
8300;1276712;21637;VS_Bad Blumau (Seb H3);ja;AT;8271;Leitersdorf;;047 - Wiener Neustadt Hbf (a) - Fehring (a);Bad Blumau;Kategorie 6;7671 - FRIEDBERG (A) - FEHRING (A);30,302;30,302;Bad Blumau;IMM NÖ-Ost/Bglnd (Wr. Neustadt);Pruenner Christina;Salmhofer Guenther
8300;1220163;21644;VS_Ybbs a.d.Donau (Y);ja;AT;3373;Kemmelbach;;003 - St.Pölten Hbf (e)  - Linz Hbf (a);Ybbs a.d.Donau;Kategorie 4;2016 - KNOTEN ROHR (A) - AMSTETTEN (A;107,137;107,137;Ybbs a.d.Donau;IMM NÖ-West (St. Pölten);Zehetner Heidi;Wintner Reinhard
8300;1232111;21646;VS_Schloß Haus (Ga  H1);ja;AT;4230;Pregarten;;029 - Linz Hbf (a) - Staatsgrenze n. Summerau;Schloß Haus;Kategorie 6;3211 - LINZ HBF. (A) - STAATSGRENZE N;22,481;22,481;Schloß Haus;IMM Oberösterreich (Linz);Larndorfer Leopold;Troebinger Norbert
